Symbol,Date      ,Close ,High    ,Low     ,Open    ,Volume
AAPL  ,2018-01-19,178.46,179.58  ,177.41  ,178.61  ,32425067
AAPL  ,2018-01-22,177.0 ,177.78  ,176.6016,177.3   ,27108551
AAPL  ,2018-01-23,177.04,179.44  ,176.82  ,177.3   ,32689146
AAPL  ,2018-01-24,174.22,177.3   ,173.2   ,177.25  ,51105090
AAPL  ,2018-01-25,171.11,174.95  ,170.53  ,174.505 ,41529004
AAPL  ,2018-01-26,171.51,172.0   ,170.06  ,172.0   ,39143011
AAPL  ,2018-01-29,167.96,170.16  ,167.07  ,170.16  ,50640406
AAPL  ,2018-01-30,166.97,167.37  ,164.7   ,165.525 ,46048185
AAPL  ,2018-01-31,167.43,168.4417,166.5   ,166.87  ,32478930
AAPL  ,2018-02-01,167.78,168.62  ,166.76  ,167.165 ,47230787
AAPL  ,2018-02-02,160.5 ,166.8   ,160.1   ,166.0   ,86593825
AAPL  ,2018-02-05,156.49,163.88  ,156.0   ,159.1   ,72738522
AAPL  ,2018-02-06,163.03,163.72  ,154.0   ,154.83  ,68243838
AAPL  ,2018-02-07,159.54,163.4   ,159.0685,163.085 ,51608580
AAPL  ,2018-02-08,155.15,161.0   ,155.03  ,160.29  ,54390516
AAPL  ,2018-02-09,156.41,157.89  ,150.24  ,157.07  ,70672608
AAPL  ,2018-02-12,162.71,163.89  ,157.51  ,158.5   ,60819539
AAPL  ,2018-02-13,164.34,164.75  ,161.65  ,161.95  ,32549163
AAPL  ,2018-02-14,167.37,167.54  ,162.88  ,163.045 ,40644933
AAPL  ,2018-02-15,172.99,173.09  ,169.0   ,169.79  ,51147171
AAPL  ,2018-02-16,172.43,174.82  ,171.77  ,172.36  ,40176091
AAPL  ,2018-02-19,172.43,172.43  ,172.43  ,172.43  ,0
AAPL  ,2018-02-20,171.85,174.26  ,171.42  ,172.05  ,33930540
AAPL  ,2018-02-21,171.07,174.12  ,171.01  ,172.83  ,37471623
AAPL  ,2018-02-22,172.5 ,173.95  ,171.71  ,171.8   ,30991940
AAPL  ,2018-02-23,175.5 ,175.65  ,173.54  ,173.67  ,33812360
AAPL  ,2018-02-26,178.97,179.39  ,176.21  ,176.35  ,38162174
AAPL  ,2018-02-27,178.39,180.48  ,178.16  ,179.1   ,38928125
AAPL  ,2018-02-28,178.12,180.615 ,178.05  ,179.26  ,37782138
AAPL  ,2018-03-01,175.0 ,179.775 ,172.66  ,178.54  ,48801970
AAPL  ,2018-03-02,176.21,176.3   ,172.45  ,172.8   ,38453950
AAPL  ,2018-03-05,176.82,177.74  ,174.52  ,175.21  ,28401366
AAPL  ,2018-03-06,176.67,178.25  ,176.13  ,177.91  ,23788506
AAPL  ,2018-03-07,175.03,175.85  ,174.27  ,174.94  ,31703462
AAPL  ,2018-03-08,176.94,177.12  ,175.07  ,175.48  ,23774107
AAPL  ,2018-03-09,179.98,180.0   ,177.39  ,177.96  ,32185162
AAPL  ,2018-03-12,181.72,182.39  ,180.21  ,180.29  ,32207081
AAPL  ,2018-03-13,179.97,183.5   ,179.24  ,182.59  ,31693529
AAPL  ,2018-03-14,178.44,180.52  ,177.81  ,180.32  ,29368356
AAPL  ,2018-03-15,178.65,180.24  ,178.0701,178.5   ,22743798
AAPL  ,2018-03-16,178.02,179.12  ,177.62  ,178.65  ,39404688
AAPL  ,2018-03-19,175.3 ,177.47  ,173.66  ,177.32  ,33446771
AAPL  ,2018-03-20,175.24,176.8   ,174.94  ,175.24  ,19649350
AAPL  ,2018-03-21,171.27,175.09  ,171.26  ,175.04  ,37054935
AAPL  ,2018-03-22,168.85,172.68  ,168.6   ,170.0   ,41490767
AAPL  ,2018-03-23,164.94,169.92  ,164.94  ,168.39  ,41028784
AAPL  ,2018-03-26,172.77,173.1   ,166.44  ,168.07  ,37541236
AAPL  ,2018-03-27,168.34,175.15  ,166.92  ,173.68  ,40922579
AAPL  ,2018-03-28,166.48,170.02  ,165.19  ,167.25  ,41668545
AAPL  ,2018-03-29,167.78,171.75  ,166.9   ,167.805 ,38398505
AAPL  ,2018-03-30,167.78,167.78  ,167.78  ,167.78  ,0
AAPL  ,2018-04-02,166.68,168.94  ,164.47  ,167.88  ,37586791
AAPL  ,2018-04-03,168.39,168.7455,164.88  ,167.64  ,30278046
AAPL  ,2018-04-04,171.61,172.01  ,164.77  ,164.88  ,34605489
AAPL  ,2018-04-05,172.8 ,174.2304,172.08  ,172.58  ,26933197
AAPL  ,2018-04-06,168.38,172.48  ,168.2   ,170.97  ,35005290
AAPL  ,2018-04-09,170.05,173.09  ,169.845 ,169.88  ,29017718
AAPL  ,2018-04-10,173.25,174.0   ,171.53  ,173.0   ,28614241
AAPL  ,2018-04-11,172.44,173.9232,171.7   ,172.23  ,22431640
AAPL  ,2018-04-12,174.14,175.0   ,173.04  ,173.41  ,22889285
AAPL  ,2018-04-13,174.73,175.84  ,173.85  ,174.78  ,25124255
AAPL  ,2018-04-16,175.82,176.19  ,174.8301,175.0301,21578420
AAPL  ,2018-04-17,178.24,178.9365,176.41  ,176.49  ,26605442
AAPL  ,2018-04-18,177.84,178.82  ,176.88  ,177.81  ,20754538
AAPL  ,2018-04-19,172.8 ,175.39  ,172.66  ,174.95  ,34808800
AAPL  ,2018-04-20,165.72,171.2184,165.43  ,170.595 ,65491140
